SocialSecurityNumberValue|StatusID
102-20-7025|1
486-99-7850|1
096-23-7129|1
098-81-0584|1
699-06-2369|1
056-22-5904|1
078-04-0061|1
742-33-6221|1
759-52-7940|1
304-75-3151|1
791-66-3086|1
676-12-8086|1
604-16-0989|1
650-38-9086|1
832-38-0184|1
171-41-9636|1
400-39-6312|1
025-01-0838|1
514-36-8704|1
081-72-4682|1
990-79-4732|1
398-31-1514|1
750-03-9420|1
428-45-0627|1
492-43-6630|1
098-91-9547|1
604-59-1135|1
830-90-3596|1
684-76-6582|1
225-17-7577|1
938-52-4289|1
631-66-5834|1
435-44-0687|1
867-42-3891|1
022-97-9401|1
568-53-5783|1
421-42-4488|1
915-48-1383|1
355-16-8884|1
114-71-5394|1
493-52-8601|1
185-49-9290|1
634-86-7679|1
080-66-4755|1
886-73-1680|1
724-81-9326|1
419-12-2342|1
080-80-7452|1
309-03-0467|1
291-28-4987|1
695-32-7208|1
529-38-8955|1
529-83-4812|1
012-93-6717|1
810-34-7550|1
973-03-7397|1
970-63-3518|1
955-69-5984|1
305-41-7210|1
115-87-4677|1
882-34-5849|1
270-39-3403|1
754-36-3630|1
273-20-9715|1
452-41-1807|1
562-27-4627|1
990-34-9926|1
307-32-6455|1
147-74-6275|1
123-23-9605|1
175-42-9617|1
014-13-5916|1
087-54-9567|1
415-22-6728|1
377-70-4352|1
380-50-2860|1
418-74-1438|1
258-13-5400|1
475-57-0229|1
939-13-6454|1
713-63-1329|1
403-10-7810|1
010-44-2796|1
589-48-7284|1
506-57-1169|1
320-93-6224|1
211-76-2348|1
342-70-4812|1
817-91-2896|1
422-54-5533|1
569-15-4187|1
311-70-5863|1
540-97-5999|1
654-37-0663|1
007-83-2672|1
415-75-5492|1
423-16-6453|1
401-73-3558|1
411-37-9277|1
651-58-1817|1
492-59-8996|1
726-03-3281|1
310-20-8734|1
531-78-9558|1
023-56-3962|1
169-34-8757|1
214-40-1641|1
740-99-3833|1
908-17-4184|1
063-90-3308|1
658-88-3887|1
418-17-7824|1
167-28-8084|1
939-11-5574|1
676-89-3753|1
689-38-1731|1
959-24-0362|1
052-44-1841|1
018-75-5894|1
516-82-8520|1
909-25-2941|1
543-87-8915|1
567-60-3934|1
614-01-0549|1
068-28-2961|1
607-07-1062|1
008-22-7903|1
246-11-6586|1
295-61-4508|1
205-40-4115|1
193-65-4619|1
956-03-8586|1
264-14-0205|1
484-13-7736|1
779-35-2403|1
981-98-1627|1
888-41-6864|1
483-51-5999|1
062-66-1436|1
635-25-2656|1
441-36-2037|1
981-42-3517|1
593-11-2454|1
438-34-9316|1
086-52-0960|1
017-47-7573|1
418-32-6218|1
288-32-9896|1
725-71-1418|1
862-89-3651|1
715-63-8850|1
755-05-7600|1
570-79-9252|1
888-39-8737|1
917-45-0678|1
755-40-9841|1
504-05-1988|1
386-22-9346|1
644-16-0458|1
214-26-7107|1
210-73-2164|1
880-72-7154|1
047-33-4815|1
336-45-6678|1
832-53-9251|1
748-37-8660|1
921-97-3125|1
158-36-8495|1
167-33-4106|1
950-11-8901|1
714-36-5409|1
215-68-6572|1
657-04-7281|1
352-71-0666|1
503-17-5984|1
531-55-6875|1
010-89-7819|1
180-29-2867|1
398-06-3730|1
367-71-3937|1
305-10-2199|1
591-62-0908|1
127-62-8509|1
268-09-3339|1
138-57-2620|1
246-65-1901|1
251-63-7745|1
723-94-2154|1
109-53-0638|1
255-81-6266|1
284-29-3229|1
335-05-6121|1
846-91-5464|1
508-40-9366|1
836-74-8050|1
448-05-7226|1
025-16-3971|1
183-12-0786|1
619-58-1552|1
005-48-0871|1
027-87-8013|1
225-98-8002|1
011-80-5220|1
650-40-7437|1
644-74-2315|1
838-88-1996|1
410-66-4929|1
341-23-6638|1
230-11-1747|1
245-71-4659|1
457-84-4282|1
459-48-5314|1
136-61-7576|1
005-44-2382|1
201-38-7531|1
653-54-3725|1
847-78-6950|1
955-59-8230|1
594-68-6430|1
138-99-8825|1
625-76-0884|1
057-20-5571|1
316-19-2625|1
700-70-2744|1
442-41-2230|1
255-14-8547|1
910-58-5619|1
802-40-9340|1
771-50-2480|1
605-86-7950|1
888-99-6175|1
875-38-6705|1
150-15-1819|1
196-34-3549|1
110-15-0785|1
421-51-1887|1
600-34-5452|1
788-23-4185|1
321-82-3695|1
155-29-6918|1
309-71-3193|1
468-81-7049|1
657-57-0262|1
552-11-9961|1
673-71-2385|1
207-69-2500|1
855-35-9874|1
060-01-5256|1
250-10-7709|1
199-55-5560|1
301-99-8592|1
490-88-6272|1
036-64-3354|1
374-76-9468|1
163-05-2346|1
549-12-5121|1
180-12-1312|1
120-30-9349|1
704-25-7054|1
793-22-7116|1
934-46-0126|1
470-25-1093|1
137-19-8279|1
611-17-0496|1
914-48-5865|1
041-89-9574|1
291-70-9847|1
259-02-4408|1
425-18-6969|1
924-78-6368|1
921-24-4248|1
624-44-3059|1
934-69-7961|1
126-41-9324|1
684-57-9421|1
082-21-8166|1
349-66-3531|1
748-50-5172|1
727-67-4389|1
572-05-0699|1
412-22-3972|1
191-69-9294|1
625-29-0425|1
281-11-2045|1
162-17-2884|1
053-57-4503|1
499-34-9766|1
880-57-1220|1
284-18-7393|1
907-89-7643|1
867-36-6470|1
726-71-1996|1
535-49-8791|1
013-46-9141|1
774-07-5573|1
149-59-3369|1
229-67-1005|1
988-08-7020|1
094-53-6369|1
275-90-5158|1
190-72-3938|1
278-41-7438|1
557-44-4528|1
089-52-0816|1
571-49-8865|1
063-11-5079|1
565-14-5871|1
402-68-2225|1
664-87-2894|1
945-63-1810|1
563-26-5858|1
364-82-7395|1
520-50-6541|1
813-59-1516|1
884-14-1575|1
019-42-5873|1
815-04-4257|1
129-71-7721|1
928-78-0384|1
172-61-5353|1
455-61-8020|1
272-53-2570|1
496-21-6632|1
147-54-6102|1
853-75-5441|1
436-52-5388|1
065-64-4609|1
702-13-6024|1
755-43-5496|1
813-44-0350|1
701-35-8817|1
119-36-9786|1
350-61-6139|1
900-52-2098|1
924-67-4884|1
815-28-9592|1
228-49-2695|1
500-11-9692|1
075-75-4829|1
200-52-0925|1
707-68-7730|1
628-45-1933|1
728-73-3923|1
565-09-9058|1
924-17-1219|1
251-78-4611|1
114-94-1585|1
590-58-9414|1
765-20-2427|1
912-05-6066|1
496-15-0959|1
521-20-8409|1
437-30-2227|1
295-09-5403|1
567-66-4074|1
364-57-9417|1
847-82-9744|1
022-09-5767|1
934-12-0966|1
831-86-2442|1
950-81-6905|1
785-07-9360|1
810-40-9713|1
281-81-4820|1
239-82-8528|1
618-03-9231|1
534-40-6267|1
301-07-2212|1
632-47-0642|1
519-59-0763|1
744-60-4332|1
978-35-2710|1
849-78-5927|1
471-55-1716|1
970-57-0089|1
492-78-2669|1
724-32-0934|1
174-30-4608|1
617-65-7509|1
469-16-5958|1
872-29-8158|1
895-54-2094|1
049-26-4742|1
582-77-2424|1
331-07-8483|1
455-33-4986|1
213-14-6906|1
797-79-2716|1
982-57-3074|1
972-36-6950|1
520-38-6276|1
996-60-2627|1
356-08-0299|1
799-44-5234|1
792-15-5476|1
851-84-2349|1
612-17-3191|1
253-26-0140|1
905-08-4956|1
544-91-9655|1
902-08-8989|1
779-07-3878|1
615-34-4633|1
586-10-2551|1
469-41-6961|1
168-01-6532|1
724-14-7281|1
073-36-1988|1
376-27-1234|1
614-10-5249|1
767-81-1633|1
065-89-3672|1
624-02-0803|1
160-24-5092|1
771-03-0628|1
064-78-8443|1
318-74-0699|1
842-82-7802|1
238-83-7164|1
700-40-7942|1
265-01-2420|1
938-82-2879|1
092-41-5152|1
329-54-9912|1
573-56-8956|1
219-30-3332|1
136-31-4840|1
279-30-3537|1
455-92-9914|1
383-82-0680|1
651-92-6100|1
286-89-2352|1
268-83-2082|1
775-97-3792|1
329-98-1951|1
079-27-2560|1
884-02-5287|1
383-56-0916|1
310-98-7052|1
888-48-8939|1
297-71-5776|1
447-68-6187|1
381-29-6688|1
660-95-4676|1
125-36-3397|1
105-95-3070|1
159-38-6551|1
735-50-8083|1
539-27-3599|1
518-97-9101|1
530-38-3498|1
314-48-2634|1
801-88-3108|1
576-70-9825|1
587-23-0670|1
061-26-2033|1
752-21-0354|1
398-73-1071|1
239-56-2104|1
769-90-4107|1
259-86-3111|1
758-13-5726|1
118-81-8825|1
077-31-0681|1
996-58-6790|1
672-15-2743|1
741-48-0092|1
157-76-7705|1
874-14-6493|1
243-08-9175|1
053-04-9739|1
900-32-8345|1
671-83-0936|1
494-94-4476|1
321-67-9020|1
967-40-1474|1
428-57-4126|1
936-03-4296|1
402-11-0962|1
540-88-9989|1
923-87-7353|1
965-03-2712|1
094-10-2648|1
844-01-3199|1
181-25-5351|1
562-83-0911|1
868-90-7296|1
502-81-5092|1
505-12-0043|1
544-50-2152|1
738-13-9445|1
095-57-0681|1
712-36-6523|1
631-87-3059|1
882-58-5653|1
093-75-7808|1
894-84-2664|1
006-67-9765|1
270-42-0605|1
226-46-9063|1
267-55-5976|1
050-11-8700|1
375-09-6760|1
467-85-4803|1
439-24-0342|1
424-62-2311|1
943-41-3616|1
224-65-6587|1
948-73-4590|1
968-82-1498|1
008-49-8956|1
746-37-3235|1
708-83-4775|1
695-72-6693|1
105-43-9904|1
786-57-4345|1
942-84-8018|1
829-28-0477|1
545-05-8998|1
938-10-3726|1
411-41-2607|1
526-46-3633|1
584-69-8735|1
710-71-7865|1
753-25-6951|1
692-12-2223|1
668-17-1672|1
025-03-9796|1
348-18-2039|1
848-20-3205|1
424-77-7320|1
105-29-3099|1
409-58-9681|1
627-20-8733|1
561-23-1303|1
016-08-0337|1
353-85-9249|1
677-27-9382|1
206-39-3817|1
281-18-2812|1
160-73-4918|1
553-29-9460|1
055-65-9643|1
385-29-5400|1
254-05-9611|1
294-46-7940|1
849-33-1024|1
171-50-3485|1
396-74-4986|1
793-90-8977|1
928-13-4002|1
687-47-4650|1
382-01-9445|1
184-96-4271|1
070-96-5689|1
385-42-2298|1
977-91-9228|1
588-43-8458|1
179-98-2411|1
144-16-5410|1
448-26-7491|1
067-46-1561|1
140-57-5731|1
496-91-4559|1
849-66-3716|1
675-11-5281|1
779-02-3226|1
269-81-9880|1
974-34-6960|1
554-51-4788|1
224-24-8503|1
404-73-7002|1
678-01-5104|1
413-25-8563|1
657-48-9990|1
467-74-7662|1
474-50-8880|1
713-37-1469|1
219-18-4440|1
761-10-1165|1
460-58-0590|1
095-27-6742|1
605-45-9287|1
671-99-0985|1
018-37-7653|1
466-61-3357|1
988-51-6023|1
929-08-0047|1
591-51-8744|1
703-19-5580|1
256-91-9108|1
394-95-6599|1
797-56-2089|1
325-86-2924|1
837-80-5062|1
789-69-9969|1
382-75-5665|1
109-77-5839|1
514-53-5052|1
055-50-7612|1
799-90-2608|1
371-42-0805|1
188-62-4141|1
106-67-0497|1
127-66-6465|1
310-10-2774|1
498-80-8155|1
877-32-4328|1
991-15-1447|1
327-88-4224|1
155-74-0589|1
448-52-9593|1
032-47-3876|1
426-60-0717|1
583-28-0835|1
517-98-1082|1
937-21-4381|1
228-56-7024|1
945-92-5802|1
828-38-2674|1
935-86-7438|1
991-95-9257|1
990-68-1390|1
687-28-6254|1
889-08-1993|1
744-30-0459|1
349-47-1663|1
037-39-6756|1
984-92-1872|1
357-50-6028|1
379-21-0876|1
121-49-7411|1
328-59-3253|1
158-53-3023|1
969-25-9258|1
812-34-4832|1
503-20-6276|1
534-48-9045|1
102-90-4712|1
069-01-0240|1
738-63-1774|1
536-31-0749|1
538-77-5827|1
458-42-7035|1
720-19-9486|1
864-07-1393|1
750-18-5887|1
704-85-3001|1
975-84-7248|1
183-02-5906|1
270-26-5837|1
302-42-8916|1
125-43-9421|1
851-28-5686|1
900-05-7858|1
924-81-2872|1
955-24-8321|1
332-32-8357|1
435-04-7811|1
877-56-4633|1
350-36-7504|1
992-19-1562|1
120-42-7722|1
057-74-6343|1
197-89-8970|1
021-80-8081|1
514-06-0311|1
438-23-7819|1
758-93-9414|1
748-86-3848|1
111-25-8719|1
479-50-9199|1
818-90-8569|1
630-80-3944|1
515-89-4981|1
198-14-4194|1
938-42-2311|1
972-36-5100|1
432-91-1278|1
968-24-2501|1
215-37-5532|1
388-94-4914|1
762-72-3980|1
977-20-8949|1
951-88-2468|1
637-92-3282|1
284-56-8032|1
522-81-4510|1
154-14-8844|1
362-05-5885|1
792-85-6748|1
607-42-4325|1
841-13-9523|1
007-44-4165|1
022-96-2133|1
336-03-4786|1
263-79-9897|1
799-68-6730|1
447-69-5625|1
103-24-8090|1
607-40-6715|1
809-19-3521|1
220-35-4696|1
814-79-7952|1
376-28-1251|1
387-50-8477|1
238-81-1158|1
406-10-2512|1
599-99-1651|1
002-16-7222|1
870-74-8935|1
144-40-0352|1
745-21-7767|1
861-12-6775|1
009-45-9999|1
195-42-4076|1
548-06-1920|1
715-86-4164|1
693-20-3017|1
420-21-1923|1
187-22-1843|1
747-94-0566|1
901-24-8773|1
090-64-2889|1
071-38-7013|1
438-40-6497|1
251-41-5690|1
757-45-1000|1
530-16-8745|1
477-45-1986|1
733-33-0010|1
584-67-8978|1
493-26-5047|1
943-30-1912|1
530-46-4183|1
903-64-4879|1
715-26-8042|1
652-17-8067|1
623-43-7643|1
085-22-7890|1
182-43-7825|1
679-36-3172|1
288-49-7025|1
803-94-1353|1
145-31-1112|1
378-23-9959|1
682-63-5114|1
387-76-1950|1
394-09-1555|1
194-96-2446|1
134-41-0446|1
716-76-8685|1
409-85-1017|1
101-61-1573|1
785-91-3101|1
669-51-8613|1
695-25-2024|1
768-40-5898|1
278-79-6623|1
587-29-2748|1
162-10-5253|1
458-67-5360|1
091-43-5463|1
243-96-3757|1
894-58-0123|1
354-60-8505|1
885-72-5746|1
294-50-7157|1
043-37-0066|1
455-44-9660|1
206-82-5672|1
827-93-5213|1
632-33-2416|1
774-58-0778|1
315-45-2764|1
826-87-8217|1
577-92-1942|1
811-70-5589|1
700-86-5952|1
809-42-3048|1
529-63-9911|1
580-04-1481|1
808-07-6415|1
491-72-2738|1
609-11-1473|1
497-97-0456|1
439-22-4910|1
185-87-5147|1
772-40-1186|1
009-13-0716|1
926-82-9116|1
936-25-9422|1
087-73-4165|1
129-02-8067|1
181-09-2012|1
920-21-5917|1
412-21-8886|1
550-37-2004|1
813-35-7587|1
476-81-6420|1
030-80-9407|1
570-56-8998|1
362-67-8663|1
205-41-2443|1
629-31-1973|1
684-01-7906|1
314-85-1917|1
527-60-9232|1
183-38-4521|1
711-13-8999|1
184-61-9264|1
774-10-2180|1
866-61-5216|1
302-56-5306|1
725-21-7932|1
644-92-0593|1
004-13-3401|1
968-17-9568|1
450-50-2036|1
018-39-1886|1
448-65-5491|1
966-03-7999|1
318-85-2123|1
979-82-3942|1
269-02-2932|1
661-80-3900|1
130-54-4558|1
393-71-9936|1
560-22-4474|1
969-33-5961|1
015-84-2234|1
333-85-9075|1
981-76-1852|1
993-33-0661|1
847-03-3110|1
945-70-1507|1
664-79-7012|1
813-88-8484|1
733-06-9425|1
555-41-8060|1
353-35-5304|1
616-96-9700|1
171-93-1588|1
386-68-0426|1
205-14-2119|1
390-55-6843|1
682-61-5165|1
297-31-5350|1
895-20-9608|1
375-60-7985|1
965-43-3525|1
379-64-9782|1
536-23-0591|1
341-77-7631|1
991-28-1096|1
658-61-7508|1
636-34-5091|1
259-87-7924|1
290-06-0426|1
995-72-7639|1
010-79-3356|1
360-42-2536|1
690-82-4959|1
234-85-3150|1
625-34-8390|1
753-31-0277|1
425-24-5922|1
210-74-2574|1
290-70-5533|1
560-09-5851|1
935-54-5097|1
295-33-9791|1
428-63-8574|1
856-96-7829|1
255-40-4888|1
194-63-5311|1
953-54-7508|1
015-57-4848|1
172-80-0575|1
079-07-7139|1
700-13-7360|1
910-30-3140|1
805-33-0099|1
860-33-6731|1
171-57-2678|1
809-95-3355|1
768-10-0736|1
023-61-5535|1
834-92-9701|1
025-13-5328|1
921-35-5610|1
144-16-8384|1
047-35-1051|1
175-39-3031|1
521-10-2103|1
078-84-0007|1
217-36-8440|1
722-31-9752|1
640-68-5235|1
183-08-3769|1
344-78-2065|1
477-93-9766|1
112-03-4137|1
429-76-6109|1
231-59-7066|1
770-50-5131|1
343-75-0764|1
969-80-7612|1
689-20-0396|1
586-50-4777|1
315-86-2678|1
728-83-6084|1
097-05-1553|1
234-96-8178|1
587-78-5999|1
233-49-7159|1
269-87-1770|1
011-84-3198|1
301-38-9724|1
445-79-7386|1
937-53-5237|1
936-12-8981|1
343-50-7629|1
099-67-4568|1
358-11-7911|1
259-38-0204|1
162-46-7081|1
324-32-6331|1
301-31-0252|1
948-43-4564|1
636-65-2560|1
417-30-4393|1
294-65-6730|1
702-89-9891|1
953-17-1962|1
720-65-7295|1
529-05-9919|1
952-29-3326|1
031-61-2091|1
890-63-8101|1
873-40-0749|1
307-46-0224|1
201-94-8131|1
352-96-7315|1
347-46-5657|1
719-37-1469|1
437-58-6517|1
296-42-3856|1
464-68-3675|1
923-39-6832|1
230-40-0158|1
863-83-4948|1
914-64-7080|1
174-52-7114|1
916-18-0776|1
261-60-8243|1
767-31-2427|1
063-45-0547|1
159-58-9759|1
689-84-7783|1
655-28-5550|1
130-13-5608|1
716-48-6308|1
071-80-7242|1
439-27-0614|1
940-38-2424|1
308-21-0793|1
543-16-0747|1
441-17-9500|1
961-70-2514|1
519-23-8042|1
929-52-2418|1
157-78-0553|1
517-54-1203|1
194-69-5067|1
518-62-1906|1
993-22-1982|1
733-38-6382|1
699-12-1211|1
480-69-9536|1
611-75-7799|1
380-55-5797|1
920-51-7440|1
819-78-5927|1
187-79-6592|1
958-35-4607|1
568-92-5446|1
759-96-4864|1
054-78-8437|1
166-23-4074|1
121-67-0973|1
102-90-7900|1
341-81-1437|1
927-60-1142|1
447-18-4342|1
605-55-5899|1
979-74-7621|1
660-91-7670|1
409-85-7869|1
294-33-7669|1
736-75-2787|1
337-70-1078|1
495-09-8854|1
869-62-5356|1
317-64-3239|1
431-31-7940|1
053-45-2389|1
254-19-4903|1
645-46-7637|1
330-69-0546|1
004-05-4877|1
377-19-8444|1
835-11-4749|1
327-11-4608|1
704-11-1217|1
227-34-2714|1
443-97-5384|1
992-24-8787|1
528-48-5669|1
788-69-2385|1
344-17-3932|1
831-86-5717|1
048-94-4500|1
479-59-2031|1
319-72-3375|1
778-55-0772|1
369-42-1170|1
492-88-7139|1
516-02-8055|1
609-85-7088|1
278-05-4185|1
237-98-9450|1
068-87-2438|1
550-18-4032|1
821-96-3834|1
336-67-5156|1
541-75-9327|1
490-42-2727|1
122-85-2780|1
679-32-8558|1
766-44-0915|1
741-20-5482|1
784-09-7433|1
392-71-6759|1
833-82-2401|1
714-67-9233|1
331-18-3364|1
290-07-0989|1
776-78-6272|1
146-12-1306|1
667-39-5586|1
388-78-7396|1
312-08-7618|1
835-55-5912|1
772-15-0395|1
257-65-6010|1
033-41-1810|1
355-35-1342|1
519-48-3714|1
992-96-4142|1
921-64-9677|1
613-72-3221|1
118-45-0351|1
500-40-5905|1
162-50-6298|1
745-52-9186|1
060-52-1313|1
027-12-7072|1
949-31-0397|1
424-86-3074|1
368-32-1153|1
348-91-9123|1
623-16-4237|1
717-14-2111|1
566-53-0056|1
590-20-8535|1
504-77-9586|1
453-93-4458|1
283-89-5253|1
261-66-4128|1
283-69-5768|1
727-14-0829|1
475-81-5809|1
717-13-3582|1
495-34-3797|1
920-46-5811|1
701-36-1196|1
186-92-0943|1
349-91-3861|1
669-07-0195|1
387-36-4963|1
011-44-4467|1
634-84-4001|1
922-12-3790|1
273-78-6524|1
600-95-5911|1
067-36-4347|1
944-56-3041|1
293-10-7728|1
483-38-2166|1
697-80-7493|1
561-33-7589|1
861-48-9070|1
933-29-6218|1
181-78-2439|1
740-91-1331|1
442-75-9577|1
795-60-7020|1
585-44-8039|1
193-72-3388|1
674-16-4596|1
184-23-3095|1
630-71-4565|1
893-74-4737|1
684-14-0767|1
813-76-7799|1
061-55-1826|1
640-05-6305|1
259-90-2025|1
048-97-8875|1
955-67-7663|1
568-26-1343|1
163-99-5531|1
934-11-2025|1
676-55-0098|1
484-11-4702|1
625-77-6797|1
025-14-1650|1
157-04-1110|1
829-92-3240|1
107-58-7344|1
569-93-0690|1
707-12-8739|1
942-65-7655|1
227-13-4419|1
980-96-4924|1
621-77-7908|1
732-42-2048|1
208-93-5377|1
601-41-2252|1
024-33-0731|1
229-82-5283|1
468-11-6098|1
940-77-9951|1
596-68-1212|1
914-79-0061|1
723-18-0709|1
618-21-1497|1
533-38-1607|1
530-36-0077|1
531-11-7037|1
649-91-3176|1
692-99-2986|1
913-51-8556|1
882-68-9983|1
795-14-7387|1
084-30-1337|1
532-87-2360|1
155-41-1248|1
923-69-4525|1
368-93-7465|1
602-41-6706|1
292-94-7640|1
803-22-7996|1
707-81-6640|1
215-73-5283|1
152-74-2387|1
422-45-0676|1
874-99-2278|1
468-49-5142|1
193-77-3017|1
846-55-5736|1
109-28-2706|1
328-50-1888|1
974-28-0717|1
334-82-0688|1
572-93-6689|1
596-77-9584|1
214-94-4923|1
679-73-4098|1
443-82-4528|1
250-61-4529|1
498-86-2635|1
091-11-4554|1
258-82-2333|1
050-45-1662|1
995-54-1755|1
159-89-5554|1
845-60-9967|1
343-63-6003|1
082-43-5523|1
860-88-6806|1
736-72-6692|1
619-83-9627|1
805-48-8329|1
214-34-9486|1
725-17-4984|1
326-68-1883|1
235-29-9278|1
897-41-0144|1
456-16-2293|1
663-01-6760|1
903-40-9385|1
553-32-7224|1
497-38-7039|1
213-36-4143|1
722-63-2576|1
049-62-4682|1
102-75-7471|1
364-63-6010|1
753-84-3203|1
655-17-6813|1
733-15-4726|1
157-31-9419|1
011-18-8501|1
776-83-3059|1
484-03-9302|1
514-18-7728|1
757-41-5367|1
761-56-2539|1
929-54-7703|1
338-80-4753|1
402-84-2146|1
023-48-2116|1
941-56-3213|1
316-04-4454|1
618-33-9258|1
441-88-6050|1
671-24-6637|1
547-89-7546|1
145-97-5807|1
219-23-7713|1
172-67-3727|1
375-38-9872|1
092-46-5423|1
718-57-6094|1
452-44-3699|1
092-15-2356|1
328-49-6594|1
166-67-5607|1
811-85-9439|1
460-87-5068|1
631-72-3375|1
550-15-3656|1
073-25-9518|1
938-35-4178|1
063-95-6672|1
055-10-4569|1
385-06-8294|1
345-89-7403|1
112-01-0057|1
812-56-5193|1
044-63-5839|1
036-09-8489|1
272-90-2973|1
005-02-8997|1
284-39-1379|1
242-11-7147|1
893-75-7587|1
487-08-8246|1
677-29-8322|1
597-44-1377|1
360-26-6800|1
433-89-7184|1
834-03-8643|1
818-78-1944|1
160-38-0346|1
929-07-5014|1
602-87-9035|1
291-91-8059|1
760-56-5561|1
759-36-8019|1
017-67-4634|1
160-64-7580|1
220-85-4941|1
419-41-0757|1
850-08-9749|1
564-33-6949|1
790-75-2245|1
331-99-5680|1
234-07-3422|1
874-67-3391|1
163-08-6689|1
063-80-1077|1
731-01-7359|1
277-71-2100|1
008-19-4624|1
828-44-8433|1
831-20-2288|1
861-96-6104|1
577-68-6799|1
895-92-5754|1
416-35-1795|1
155-26-3332|1
407-79-2737|1
867-83-3274|1
959-51-0378|1
015-33-8118|1
106-41-6284|1
499-05-4755|1
111-30-1053|1
059-49-1157|1
428-83-0747|1
161-86-3644|1
031-85-9259|1
130-42-6526|1
570-96-3631|1
901-90-4557|1
573-56-3625|1
868-79-5192|1
947-91-3025|1
704-05-9559|1
228-35-3031|1
158-44-9975|1
253-80-6529|1
673-98-4711|1
886-97-9849|1
975-92-0794|1
113-21-3990|1
649-49-9220|1
753-56-0460|1
555-22-9435|1
062-33-8076|1
970-90-0731|1
350-41-5242|1
366-65-1037|1
803-90-5790|1
891-98-8134|1
534-97-9879|1
223-59-8357|1
557-58-8623|1
381-41-8798|1
951-70-5851|1
709-61-6572|1
663-91-0752|1
911-63-5174|1
555-74-5603|1
296-84-5866|1
343-86-5775|1
233-03-2422|1
955-84-7352|1
971-41-3228|1
211-96-0069|1
644-41-9513|1
518-10-2878|1
921-23-0664|1
738-62-3449|1
471-67-8444|1
276-26-7317|1
276-04-5431|1
302-72-6761|1
343-75-7726|1
922-69-5028|1
752-70-6578|1
511-91-3331|1
609-77-7533|1
299-42-6338|1
511-49-3989|1
897-49-1710|1
890-69-1515|1
591-93-9303|1
464-34-6947|1
275-18-3394|1
515-99-5363|1
563-98-9212|1
687-96-7571|1
511-66-4847|1
978-97-6169|1
909-79-2249|1
277-45-2690|1
602-04-9951|1
351-16-7660|1
727-05-5686|1
638-34-6013|1
414-78-4214|1
098-94-5085|1
478-21-5250|1
414-38-0300|1
667-61-9581|1
314-55-5510|1
470-99-7298|1
071-91-9685|1
541-22-8245|1
156-95-9130|1
189-87-3327|1
883-56-1934|1
196-81-8434|1
716-80-2355|1
744-19-6518|1
965-68-5486|1
808-41-4925|1
018-17-3358|1
871-35-8701|1
453-56-7355|1
684-32-2507|1
612-23-5064|1
697-78-0483|1
765-12-7426|1
707-75-1984|1
494-33-7256|1
317-58-5276|1
276-35-5454|1
421-17-7044|1
996-02-2210|1
323-74-2553|1
108-04-4772|1
984-14-9625|1
146-27-9012|1
500-05-2964|1
750-31-4150|1
138-38-0172|1
145-14-9805|1
208-41-9750|1
705-19-0546|1
802-70-7715|1
827-44-3750|1
487-60-7211|1
721-51-1943|1
763-17-3081|1
626-77-3043|1
249-67-8608|1
290-86-6347|1
204-18-6067|1
275-90-6243|1
502-28-9406|1
908-34-5673|1
130-67-6014|1
921-26-7102|1
694-42-8674|1
822-38-9647|1
672-58-6326|1
671-46-5208|1
194-51-8411|1
137-62-2630|1
768-22-6999|1
097-22-2303|1
254-85-8279|1
740-50-1025|1
703-33-4082|1
151-59-4433|1
767-38-7971|1
642-60-3182|1
991-83-8232|1
420-71-8309|1
726-99-0496|1
339-16-0500|1
011-60-1971|1
637-57-5264|1
137-93-0852|1
530-96-1285|1
113-05-9170|1
398-37-2425|1
466-13-6102|1
382-11-3877|1
407-83-1409|1
997-02-5035|1
053-37-1746|1
358-14-9983|1
246-13-8118|1
271-51-6706|1
233-46-8635|1
695-31-6712|1
913-33-6236|1
807-87-0269|1
440-63-4920|1
809-23-7354|1
386-14-9172|1
581-48-6034|1
953-75-9026|1
918-16-2393|1
431-20-6210|1
939-15-6437|1
524-71-5264|1
470-09-6860|1
880-25-4919|1
148-91-5119|1
506-44-8998|1
077-88-3654|1
753-65-9842|1
260-74-5529|1
768-99-1769|1
384-38-6773|1
406-50-4798|1
848-29-5180|1
209-91-0568|1
232-70-2313|1
112-80-8360|1
391-41-7146|1
340-36-3100|1
256-19-4972|1
659-27-9713|1
973-70-0879|1
509-50-8696|1
814-74-4181|1
033-66-1518|1
382-86-9692|1
309-52-9498|1
753-15-9347|1
717-38-5831|1
462-05-0221|1
368-15-3141|1
982-19-0210|1
547-24-2150|1
968-72-2060|1
362-30-0644|1
418-36-7540|1
563-95-4870|1
341-94-6640|1
547-90-1157|1
037-26-3231|1
505-05-4508|1
847-45-5917|1
104-05-4694|1
131-83-6316|1
754-34-8000|1
744-39-8515|1
870-30-0194|1
829-90-0874|1
535-03-2032|1
650-44-2822|1
905-51-9791|1
891-46-6751|1
755-51-8498|1
473-32-3090|1
285-43-1223|1
855-59-6072|1
864-80-5153|1
264-17-9574|1
304-67-1476|1
364-31-4205|1
389-45-6143|1
188-23-3252|1
652-86-8757|1
125-98-8770|1
002-40-9852|1
710-54-4674|1
965-68-4403|1
596-78-6318|1
767-64-3438|1
022-59-7884|1
528-39-2016|1
429-09-8598|1
694-10-2065|1
797-21-7238|1
731-74-8147|1
638-26-7684|1
972-59-1312|1
680-40-6328|1
980-79-6680|1
982-42-5843|1
981-63-2745|1
088-60-5969|1
675-57-3136|1
